order_id,order_date,channel,platform,ad_assisted,attribution_type,product_id,product_name,category,unit_price,quantity,discount_rate,revenue,cogs,margin,device,region,customer_id,returned
O100188,2025-01-01,social,LinkedIn,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,LATAM,C30820,0
O100189,2025-01-01,social,YouTube,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,desktop,US,C49594,0
O100190,2025-01-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,EU,C40363,0
O100191,2025-01-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,US,C83735,0
O100192,2025-01-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,EU,C15552,0
O100193,2025-01-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.05,42.75,21.15,21.6,mobile,EU,C75340,0
O100194,2025-01-01,social,Instagram,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,desktop,APAC,C85791,0
O100195,2025-01-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,LATAM,C71182,0
O100196,2025-01-01,social,YouTube,1,click,B430,Hair Oil,Beauty,19.0,4,0.15,64.6,38.76,25.84,tablet,LATAM,C19614,0
O100197,2025-01-01,social,YouTube,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,0.0,40.02,-28.98,tablet,EU,C76811,1
O100198,2025-01-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,tablet,LATAM,C93608,0
O100199,2025-01-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,US,C32426,0
O100200,2025-01-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,EU,C21372,0
O100201,2025-01-01,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,EU,C74822,0
O100202,2025-01-01,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,3,0.0,117.0,46.8,70.2,desktop,LATAM,C63233,0
O100203,2025-01-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,APAC,C70759,0
O100204,2025-01-01,website,Organic,1,view,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,LATAM,C72916,0
O100205,2025-01-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,LATAM,C39720,0
O100206,2025-01-01,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,mobile,LATAM,C43940,0
O100207,2025-01-01,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,APAC,C74694,0
O100208,2025-01-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,LATAM,C66041,0
O100209,2025-01-01,social,Instagram,1,click,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,mobile,US,C47871,0
O100210,2025-01-01,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,EU,C11128,0
O100211,2025-01-01,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,US,C78783,0
O100212,2025-01-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,APAC,C77712,0
O100213,2025-01-02,social,Instagram,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,US,C30867,0
O100214,2025-01-02,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,mobile,APAC,C49224,0
O100215,2025-01-02,social,YouTube,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,APAC,C71302,0
O100216,2025-01-02,paid,GoogleAds,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,0.0,46.61,-32.39,desktop,EU,C53083,1
O100217,2025-01-02,social,Instagram,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,US,C73108,0
O100218,2025-01-02,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.15,27.2,16.32,10.88,desktop,LATAM,C26508,0
O100219,2025-01-02,email,Mailchimp,1,click,H330,Air Purifier,Home,129.0,4,0.15,438.6,309.6,129.0,tablet,LATAM,C92573,0
O100220,2025-01-02,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,US,C48040,0
O100221,2025-01-02,email,Mailchimp,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,US,C99268,0
O100222,2025-01-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C97208,0
O100223,2025-01-02,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C15967,0
O100224,2025-01-02,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,2,0.0,298.0,157.94,140.06,tablet,LATAM,C14540,0
O100225,2025-01-02,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,EU,C42864,0
O100226,2025-01-02,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,tablet,APAC,C44647,0
O100227,2025-01-02,social,X,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,EU,C11950,0
O100228,2025-01-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,APAC,C55065,0
O100229,2025-01-02,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,US,C55490,0
O100230,2025-01-02,website,Organic,1,click,S530,Cycling Gloves,Sports,27.0,3,0.0,81.0,47.79,33.21,tablet,EU,C64440,0
O100231,2025-01-02,social,X,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,EU,C33313,0
O100232,2025-01-02,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C40083,0
O100233,2025-01-02,social,X,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,EU,C15371,0
O100234,2025-01-02,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,desktop,LATAM,C61569,0
O100235,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,EU,C67883,0
O100236,2025-01-02,social,YouTube,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C84022,0
O100237,2025-01-02,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C63433,0
O100238,2025-01-02,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,4,0.0,276.0,160.08,115.92,tablet,APAC,C10136,0
O100239,2025-01-02,social,YouTube,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,tablet,LATAM,C80489,0
O100240,2025-01-02,social,Instagram,1,view,E100,Wireless Earbuds,Electronics,79.0,2,0.0,158.0,93.22,64.78,mobile,LATAM,C51645,0
O100241,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,US,C25681,0
O100242,2025-01-02,social,YouTube,1,view,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,mobile,LATAM,C71030,0
O100243,2025-01-02,social,X,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,tablet,APAC,C21501,0
O100244,2025-01-02,email,Mailchimp,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,LATAM,C58781,0
O100245,2025-01-02,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,LATAM,C14761,0
O100246,2025-01-02,paid,GoogleAds,1,view,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,LATAM,C53749,0
O100247,2025-01-02,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,APAC,C60635,0
O100248,2025-01-02,website,Organic,1,click,A210,Yoga Pants,Apparel,45.0,2,0.0,90.0,42.3,47.7,tablet,EU,C59829,0
O100249,2025-01-02,social,Instagram,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,US,C60742,0
O100250,2025-01-02,email,Mailchimp,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,tablet,LATAM,C76032,0
O100251,2025-01-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,US,C25744,0
O100252,2025-01-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,EU,C47231,0
O100253,2025-01-02,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,mobile,APAC,C59753,0
O100254,2025-01-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,EU,C67483,0
O100255,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.15,15.3,8.46,6.84,tablet,APAC,C40564,0
O100256,2025-01-02,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,desktop,EU,C72713,0
O100257,2025-01-02,social,YouTube,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,LATAM,C30004,0
O100258,2025-01-02,social,Instagram,1,view,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,LATAM,C65377,0
O100259,2025-01-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,US,C46578,0
O100260,2025-01-02,social,YouTube,1,view,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,US,C86227,0
O100261,2025-01-02,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,EU,C43495,0
O100262,2025-01-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.05,75.05,46.61,28.44,tablet,EU,C46262,0
O100263,2025-01-02,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.05,22.8,12.48,10.32,desktop,US,C68137,0
O100264,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,US,C35930,0
O100265,2025-01-02,social,Instagram,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,tablet,LATAM,C78977,0
O100266,2025-01-02,paid,GoogleAds,1,view,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C26517,0
O100267,2025-01-02,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.15,21.25,11.5,9.75,tablet,APAC,C87358,0
O100268,2025-01-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C81104,0
O100269,2025-01-02,social,Instagram,1,view,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,APAC,C25632,0
O100270,2025-01-02,social,X,1,view,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,desktop,EU,C75764,0
O100271,2025-01-02,social,Instagram,1,click,A210,Yoga Pants,Apparel,45.0,1,0.1,40.5,21.15,19.35,mobile,US,C12924,0
O100272,2025-01-02,social,Instagram,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,LATAM,C50848,0
O100273,2025-01-02,paid,GoogleAds,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,APAC,C75833,0
O100274,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,4,0.0,72.0,33.84,38.16,desktop,US,C32235,0
O100275,2025-01-02,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,3,0.0,165.0,92.4,72.6,mobile,EU,C74068,0
O100276,2025-01-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C57562,0
O100277,2025-01-02,social,LinkedIn,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,US,C44835,0
O100278,2025-01-02,paid,GoogleAds,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,APAC,C90166,0
O100279,2025-01-02,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,2,0.05,41.8,16.28,25.52,mobile,APAC,C76801,0
O100280,2025-01-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,APAC,C15602,0
O100281,2025-01-02,social,Instagram,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,EU,C84727,0
O100282,2025-01-02,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.1,89.1,40.59,48.51,mobile,EU,C93698,0
O100283,2025-01-02,social,Instagram,1,view,B420,SPF Sunscreen,Beauty,24.0,1,0.05,22.8,12.48,10.32,tablet,APAC,C54977,0
O100284,2025-01-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,LATAM,C85099,0
O100285,2025-01-02,social,Instagram,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,LATAM,C82622,0
O100286,2025-01-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,APAC,C89153,0
O100287,2025-01-02,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C29220,0
O100288,2025-01-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,2,0.0,398.0,199.0,199.0,tablet,LATAM,C38149,0
O100289,2025-01-02,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,1,0.15,15.3,8.46,6.84,tablet,US,C47480,0
O100290,2025-01-02,social,LinkedIn,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.05,23.75,11.5,12.25,tablet,LATAM,C52323,0
O100291,2025-01-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,mobile,APAC,C15658,0
O100292,2025-01-02,paid,GoogleAds,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,EU,C10162,0
O100293,2025-01-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,mobile,US,C75014,0
O100294,2025-01-02,social,X,1,click,A200,Athletic T-Shirt,Apparel,25.0,4,0.0,100.0,46.0,54.0,mobile,US,C56510,0
O100295,2025-01-02,email,Mailchimp,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,LATAM,C66399,0
O100296,2025-01-02,social,YouTube,1,click,S520,Foam Roller,Sports,18.0,3,0.0,54.0,25.38,28.62,mobile,LATAM,C18624,0
O100297,2025-01-02,social,Instagram,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,LATAM,C95985,0
O100298,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,0.0,8.46,-9.54,desktop,APAC,C26426,1
O100299,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,US,C13795,0
O100300,2025-01-02,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,LATAM,C24713,0
O100301,2025-01-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,LATAM,C32599,0
O100302,2025-01-02,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C93703,0
O100303,2025-01-02,paid,GoogleAds,1,view,B420,SPF Sunscreen,Beauty,24.0,1,0.15,20.4,12.48,7.92,desktop,APAC,C98358,0
O100304,2025-01-02,social,Instagram,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,APAC,C89798,0
O100305,2025-01-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C50402,0
O100306,2025-01-02,website,Organic,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,EU,C18158,0
O100307,2025-01-02,social,YouTube,1,click,A200,Athletic T-Shirt,Apparel,25.0,3,0.0,75.0,34.5,40.5,tablet,APAC,C32170,0
O100308,2025-01-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C24536,0
O100309,2025-01-02,website,Organic,1,click,B400,Vitamin C Serum,Beauty,32.0,1,0.0,0.0,16.32,-15.68,tablet,APAC,C29558,1
O100310,2025-01-02,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,LATAM,C91950,0
O100311,2025-01-02,paid,GoogleAds,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,US,C35066,0
O100312,2025-01-02,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C61430,0
O100313,2025-01-02,paid,GoogleAds,1,click,H330,Air Purifier,Home,129.0,2,0.0,258.0,154.8,103.2,desktop,APAC,C47191,0
O100314,2025-01-02,social,Instagram,1,click,H300,Aroma Diffuser,Home,29.0,3,0.1,78.3,36.54,41.76,mobile,US,C50036,0
O100315,2025-01-02,paid,GoogleAds,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,APAC,C67088,0
O100316,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C66769,0
O100317,2025-01-02,social,X,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,mobile,US,C25134,0
O100318,2025-01-02,paid,GoogleAds,1,view,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,tablet,US,C23581,0
O100319,2025-01-02,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,tablet,EU,C59746,0
O100320,2025-01-02,social,Instagram,1,view,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,mobile,EU,C45167,0
O100321,2025-01-02,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.05,26.6,14.56,12.04,mobile,APAC,C74817,0
O100322,2025-01-02,paid,GoogleAds,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,EU,C34005,0
O100323,2025-01-02,paid,GoogleAds,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,EU,C87194,0
O100324,2025-01-02,social,X,1,click,H320,LED Desk Lamp,Home,35.0,3,0.0,105.0,39.9,65.1,mobile,US,C15819,0
O100325,2025-01-02,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,4,0.0,112.0,58.24,53.76,desktop,US,C54554,0
O100326,2025-01-02,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,tablet,EU,C29318,0
O100327,2025-01-02,social,YouTube,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,APAC,C92153,0
O100328,2025-01-02,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,LATAM,C40500,0
O100329,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,3,0.0,117.0,46.8,70.2,desktop,EU,C53736,0
O100330,2025-01-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,4,0.0,76.0,38.76,37.24,desktop,US,C19852,0
O100331,2025-01-02,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,mobile,LATAM,C67534,0
O100332,2025-01-02,social,Instagram,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,EU,C60153,0
O100333,2025-01-02,email,Mailchimp,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,APAC,C85384,0
O100334,2025-01-02,email,Mailchimp,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,APAC,C94467,0
O100335,2025-01-02,paid,GoogleAds,1,click,S500,Adjustable Dumbbells,Sports,199.0,3,0.0,597.0,298.5,298.5,tablet,LATAM,C91436,0
O100336,2025-01-02,paid,GoogleAds,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,EU,C72712,0
O100337,2025-01-02,social,LinkedIn,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,APAC,C44893,0
O100338,2025-01-02,social,Instagram,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,APAC,C39024,0
O100339,2025-01-02,social,LinkedIn,1,click,A220,Hoodie,Apparel,55.0,3,0.05,156.75,92.4,64.35,mobile,EU,C53119,0
O100340,2025-01-02,paid,GoogleAds,1,click,E110,Smart Watch,Electronics,149.0,3,0.0,447.0,236.91,210.09,mobile,APAC,C64913,0
O100341,2025-01-02,social,X,1,view,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,desktop,EU,C26967,0
O100342,2025-01-02,social,LinkedIn,1,view,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C44819,0
O100343,2025-01-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,US,C30195,0
O100344,2025-01-02,social,X,1,click,S510,Resistance Bands Set,Sports,22.0,3,0.0,66.0,24.42,41.58,mobile,EU,C51880,0
O100345,2025-01-02,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,mobile,US,C66048,0
O100346,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,US,C51927,0
O100347,2025-01-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,APAC,C32734,0
O100348,2025-01-02,email,Mailchimp,1,view,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,APAC,C29649,0
O100349,2025-01-02,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,EU,C53885,0
O100350,2025-01-02,email,Mailchimp,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,desktop,LATAM,C76984,0
O100351,2025-01-02,social,Instagram,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,EU,C59997,0
O100352,2025-01-02,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,4,0.0,128.0,65.28,62.72,desktop,APAC,C53370,0
O100353,2025-01-02,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,4,0.0,72.0,33.84,38.16,mobile,EU,C22665,0
O100354,2025-01-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,desktop,US,C14720,0
O100355,2025-01-02,paid,GoogleAds,1,click,H320,LED Desk Lamp,Home,35.0,3,0.0,105.0,39.9,65.1,desktop,LATAM,C72643,0
O100356,2025-01-02,social,Instagram,1,view,E130,USB-C Hub,Electronics,39.0,3,0.05,111.15,46.8,64.35,desktop,US,C20641,0
O100357,2025-01-02,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,LATAM,C92829,0
O100358,2025-01-02,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,mobile,US,C46559,0
O100359,2025-01-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,2,0.0,398.0,199.0,199.0,mobile,EU,C86770,0
O100360,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,tablet,LATAM,C24426,0
O100361,2025-01-02,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.05,94.05,40.59,53.46,mobile,LATAM,C83791,0
O100362,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,3,0.0,54.0,25.38,28.62,tablet,US,C69349,0
O100363,2025-01-02,social,X,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,US,C32413,0
O100364,2025-01-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,EU,C88269,0
O100365,2025-01-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.05,17.1,8.46,8.64,tablet,LATAM,C67320,0
O100366,2025-01-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,APAC,C70534,0
O100367,2025-01-02,social,X,1,click,B400,Vitamin C Serum,Beauty,32.0,4,0.0,128.0,65.28,62.72,mobile,US,C81541,0
O100368,2025-01-02,social,Instagram,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,APAC,C20982,0
O100369,2025-01-02,email,Mailchimp,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,EU,C97249,0
O100370,2025-01-02,paid,GoogleAds,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.05,189.05,99.5,89.55,mobile,EU,C64571,0
O100371,2025-01-02,social,Instagram,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,EU,C71530,0
O100372,2025-01-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,APAC,C46538,0
O100373,2025-01-02,social,LinkedIn,1,view,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C24847,0
O100374,2025-01-02,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.1,26.1,12.18,13.92,desktop,APAC,C23263,0
O100375,2025-01-02,social,Instagram,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,EU,C47070,0
